Namespace(data_dir='../data', dataset='chameleon', device=0, seed=42, cpu=False, epochs=500, runs=1, train_prop=0.5, valid_prop=0.25, protocol='semi', rand_split=False, rand_split_class=False, label_num_per_class=20, valid_num=500, test_num=500, directed=False, method='pcgt', hidden_channels=64, num_layers=2, num_heads=1, alpha=0.5, use_bn=False, use_residual=False, use_graph=False, use_weight=False, use_init=False, use_act=False, attention='gcn', lr=0.01, weight_decay=0.0005, dropout=0.5, display_step=1, no_feat_norm=False, patience=200, graph_weight=0.8, ours_weight_decay=0.0005, ours_use_weight=False, ours_use_residual=False, ours_use_act=False, backbone='gcn', ours_layers=2, ours_dropout=0.5, aggregate='add', hops=1, gat_heads=8, out_heads=1, lamda=0.1, num_elayers=2, encoder_emdim=768, num_partitions=10, num_reps=4, partition_method='metis', no_pse=False, local_only=False, global_only=False)
chameleon
features shape=torch.Size([890, 2325])
num nodes 890 | num classes 5 | num node feats 2325
Computing 10 partitions using metis...
Partitions: 10, Boundary nodes: 549/890 (61.7%)
Intra-partition edges: 13982/17708 (79.0%)
Epoch: 37, Loss: 1.1945, Train: 67.24%, Valid: 37.63%, Test: 31.96% [α=0.49,β=1.25,α=0.50,β=1.22]
Epoch: 38, Loss: 1.2013, Train: 67.73%, Valid: 35.19%, Test: 31.96% [α=0.49,β=1.26,α=0.50,β=1.24]
Epoch: 39, Loss: 1.1654, Train: 70.42%, Valid: 36.24%, Test: 31.44% [α=0.48,β=1.28,α=0.50,β=1.25]
Epoch: 40, Loss: 1.1268, Train: 72.62%, Valid: 34.49%, Test: 30.93% [α=0.48,β=1.29,α=0.50,β=1.26]
Epoch: 41, Loss: 1.1367, Train: 73.84%, Valid: 34.84%, Test: 29.90% [α=0.48,β=1.30,α=0.49,β=1.28]
Epoch: 42, Loss: 1.0970, Train: 75.31%, Valid: 34.15%, Test: 29.90% [α=0.48,β=1.32,α=0.49,β=1.29]
Epoch: 43, Loss: 1.1450, Train: 76.04%, Valid: 35.19%, Test: 30.41% [α=0.48,β=1.33,α=0.49,β=1.30]
Epoch: 44, Loss: 1.0168, Train: 78.48%, Valid: 35.19%, Test: 28.87% [α=0.47,β=1.35,α=0.49,β=1.32]
Epoch: 45, Loss: 1.0517, Train: 80.44%, Valid: 34.84%, Test: 28.87% [α=0.47,β=1.36,α=0.48,β=1.33]
Epoch: 46, Loss: 1.0031, Train: 83.62%, Valid: 33.80%, Test: 29.90% [α=0.47,β=1.38,α=0.48,β=1.34]
Epoch: 47, Loss: 0.9848, Train: 84.35%, Valid: 31.01%, Test: 30.93% [α=0.47,β=1.39,α=0.48,β=1.36]
Epoch: 48, Loss: 0.9538, Train: 86.06%, Valid: 31.71%, Test: 31.44% [α=0.47,β=1.41,α=0.47,β=1.37]
Epoch: 49, Loss: 0.9184, Train: 87.78%, Valid: 31.36%, Test: 32.99% [α=0.46,β=1.42,α=0.47,β=1.39]
Epoch: 50, Loss: 0.8618, Train: 89.24%, Valid: 32.75%, Test: 31.44% [α=0.46,β=1.44,α=0.47,β=1.40]
Epoch: 51, Loss: 0.8838, Train: 89.49%, Valid: 31.71%, Test: 31.44% [α=0.46,β=1.45,α=0.47,β=1.42]
Epoch: 52, Loss: 0.8611, Train: 90.22%, Valid: 31.36%, Test: 30.93% [α=0.46,β=1.47,α=0.46,β=1.43]
Epoch: 53, Loss: 0.8262, Train: 90.71%, Valid: 33.10%, Test: 31.44% [α=0.46,β=1.48,α=0.46,β=1.44]
Epoch: 54, Loss: 0.8397, Train: 90.71%, Valid: 33.10%, Test: 32.99% [α=0.45,β=1.50,α=0.46,β=1.46]
Epoch: 55, Loss: 0.7785, Train: 91.20%, Valid: 33.45%, Test: 35.57% [α=0.45,β=1.51,α=0.45,β=1.47]
Epoch: 56, Loss: 0.8472, Train: 91.69%, Valid: 33.10%, Test: 33.51% [α=0.45,β=1.52,α=0.45,β=1.49]
Epoch: 57, Loss: 0.7794, Train: 92.42%, Valid: 33.45%, Test: 31.44% [α=0.45,β=1.54,α=0.45,β=1.50]
Epoch: 58, Loss: 0.7560, Train: 92.91%, Valid: 31.01%, Test: 31.44% [α=0.44,β=1.55,α=0.45,β=1.51]
Epoch: 59, Loss: 0.7552, Train: 93.64%, Valid: 33.45%, Test: 28.87% [α=0.44,β=1.56,α=0.44,β=1.52]
Epoch: 60, Loss: 0.7331, Train: 94.38%, Valid: 33.10%, Test: 31.44% [α=0.44,β=1.58,α=0.44,β=1.54]
Epoch: 61, Loss: 0.6874, Train: 94.87%, Valid: 33.80%, Test: 32.47% [α=0.44,β=1.59,α=0.44,β=1.55]
